"","osm_id","name","st_asgeojson"
"286",504397633,"Fontána sv. Juraja","{""type"":""Polygon"",""coordinates"":[[[17.1097965,48.1437235],[17.109805,48.1437124],[17.1098243,48.1437075],[17.109844,48.143714],[17.1098486,48.1437257],[17.1098405,48.1437377],[17.1098216,48.1437422],[17.1098033,48.1437363],[17.1097965,48.1437235]]]}"
"287",4259303846,"Peja darčeky","{""type"":""Point"",""coordinates"":[17.1119792,48.143009]}"
"288",3860614477,"Dunajská","{""type"":""Point"",""coordinates"":[17.1142496,48.1443553]}"
"289",1593569576,"Nemocnica sv. Michala","{""type"":""Point"",""coordinates"":[17.1162035,48.1461918]}"
"290",4449879640,"Art Fashion","{""type"":""Point"",""coordinates"":[17.1109097,48.1435726]}"
"291",3499966010,"Black king bar","{""type"":""Point"",""coordinates"":[17.1153832,48.1445641]}"
"292",1593569539,"Notár Ondrej Duriač","{""type"":""Point"",""coordinates"":[17.1153969,48.1465597]}"
"293",1026322450,"Slovenského národného povstania","{""type"":""Point"",""coordinates"":[17.1096403,48.1458808]}"
"294",3877276103,"Cattaleya","{""type"":""Point"",""coordinates"":[17.1163325,48.1462779]}"
"295",1987672194,"Viecha pod Brezou","{""type"":""Point"",""coordinates"":[17.1107695,48.1468371]}"
"296",38530570,"Mestská knižnica v Bratislave - Úsek krásnej a cudzojazyčnej literatúry","{""type"":""Polygon"",""coordinates"":[[[17.109812,48.143354],[17.1098972,48.1432534],[17.1100581,48.1433204],[17.110204,48.1433785],[17.1101514,48.1434901],[17.1099739,48.1434183],[17.109812,48.143354]]]}"
"297",1968347379,"Deja-vu","{""type"":""Point"",""coordinates"":[17.1146533,48.1472942]}"
"298",2834371262,"Ginger cafe gallery","{""type"":""Point"",""coordinates"":[17.1156086,48.1465395]}"
"299",2697759679,"Dunajská","{""type"":""Point"",""coordinates"":[17.116192,48.1448883]}"
"300",-5322132,"My","{""type"":""Polygon"",""coordinates"":[[[17.11417,48.1448422],[17.1142119,48.14484],[17.1142908,48.1448358],[17.114306,48.144835],[17.1145952,48.1448197],[17.1150931,48.1447932],[17.1151708,48.1447891],[17.1151786,48.1447771],[17.1151851,48.1447787],[17.1150412,48.144986],[17.115088,48.1450003],[17.1151374,48.1450153],[17.1151435,48.1450088],[17.1151546,48.1450129],[17.1149834,48.1452513],[17.1149559,48.1452597],[17.1149325,48.1452581],[17.1149114,48.1452465],[17.1149033,48.1452278],[17.1149063,48.1452133],[17.1148855,48.1452062],[17.114748,48.1453993],[17.1147591,48.1454103],[17.1147554,48.1454123],[17.1147412,48.1453985],[17.1147374,48.1453948],[17.1144921,48.1451559],[17.1144224,48.145088],[17.1142256,48.1448963],[17.1141949,48.1448664],[17.11417,48.1448422]]]}"
"301",36768258,"City Gate","{""type"":""Polygon"",""coordinates"":[[[17.1116962,48.1439225],[17.1117302,48.1438956],[17.111697,48.1438809],[17.1117026,48.1438755],[17.111724,48.1438513],[17.1117414,48.1438238],[17.111741,48.1437932],[17.1117863,48.1436928],[17.111795,48.1436948],[17.1118633,48.1435963],[17.1118698,48.1435901],[17.1119796,48.1434752],[17.1120587,48.1435119],[17.1123727,48.1436669],[17.1127677,48.1438406],[17.1127398,48.143926],[17.1127164,48.1439975],[17.1123662,48.1440877],[17.112254,48.1441166],[17.1121888,48.1441263],[17.1121233,48.1441278],[17.1120634,48.1441129],[17.1119397,48.144049],[17.1116962,48.1439225]]]}"
"302",2711383460,"Tommy caffe","{""type"":""Point"",""coordinates"":[17.1151078,48.1448321]}"
"303",4259303844,"Niké","{""type"":""Point"",""coordinates"":[17.1118408,48.1429432]}"
"304",4868660599,"Italo Ferretti","{""type"":""Point"",""coordinates"":[17.1121499,48.1441083]}"
"305",4095082746,"St. Nicolaus","{""type"":""Point"",""coordinates"":[17.1156101,48.1463757]}"
"306",-4554741,"Bratislava 1 - 811 01","{""type"":""Polygon"",""coordinates"":[[[17.0858703,48.1469305],[17.0866828,48.145863],[17.0880565,48.1448626],[17.0891622,48.1443037],[17.0899959,48.1439896],[17.0902364,48.1439231],[17.090738,48.1438475],[17.0910372,48.1437912],[17.0909985,48.1435635],[17.0909829,48.1434677],[17.0914755,48.1434328],[17.0917231,48.1434016],[17.0918991,48.1435253],[17.0926148,48.1437022],[17.0933118,48.1436161],[17.0936355,48.1427927],[17.0944176,48.1426515],[17.0947087,48.142585],[17.0950307,48.1423735],[17.0955739,48.1422997],[17.0957743,48.1420272],[17.0958312,48.1419272],[17.0958785,48.1418545],[17.0961847,48.1417808],[17.0970886,48.1416235],[17.0972328,48.1415647],[17.0973338,48.1415177],[17.0975021,48.1413743],[17.0976127,48.1412781],[17.0979108,48.1412118],[17.0981336,48.1411711],[17.0985311,48.1410781],[17.0987859,48.1410845],[17.0991145,48.1412203],[17.099442,48.1411261],[17.1004787,48.1410602],[17.1010023,48.1411684],[17.1019843,48.141092],[17.1022804,48.1411437],[17.1025625,48.1412578],[17.1030474,48.1413861],[17.1032977,48.1415331],[17.1034245,48.1415411],[17.1035695,48.1414702],[17.1035645,48.141346],[17.1034488,48.141158],[17.1032627,48.1408761],[17.1030761,48.1407448],[17.1031607,48.1406354],[17.1036509,48.1405718],[17.103959,48.1404756],[17.1039895,48.1403191],[17.1041683,48.1400699],[17.1042345,48.1399753],[17.10482,48.139962],[17.1049339,48.1399161],[17.1050561,48.1398941],[17.1054094,48.1399053],[17.1054094,48.1399621],[17.1053991,48.1400413],[17.105363,48.1400861],[17.1053346,48.1402015],[17.1054106,48.1403674],[17.1053672,48.1405144],[17.1054438,48.1405384],[17.1053814,48.1406364],[17.1052333,48.1408134],[17.1050575,48.1409238],[17.1054079,48.1411526],[17.1055609,48.1412274],[17.1056337,48.1412517],[17.1056832,48.1412517],[17.1057678,48.1412809],[17.1057197,48.1413412],[17.1059543,48.1414219],[17.1061903,48.1415609],[17.1063141,48.1416047],[17.1064657,48.1416115],[17.106743,48.1417347],[17.106913,48.1415376],[17.1069856,48.1415565],[17.1072264,48.1416521],[17.1070229,48.1419084],[17.1073227,48.1420241],[17.1077169,48.1421296],[17.1080398,48.1422219],[17.1085317,48.1423793],[17.1086449,48.1423439],[17.1087292,48.1423744],[17.1086774,48.1424773],[17.1088568,48.1425327],[17.1089134,48.1424789],[17.109023,48.1425094],[17.1091723,48.142356],[17.1092675,48.1423262],[17.109318,48.1423467],[17.1096278,48.1424724],[17.1097396,48.1424653],[17.1104309,48.1426808],[17.1106849,48.142385],[17.1116009,48.1428054],[17.1117163,48.1429252],[17.1121248,48.1431171],[17.1124888,48.1432963],[17.1128678,48.1434492],[17.1129451,48.1435248],[17.1128191,48.1438572],[17.1126869,48.1441613],[17.1126114,48.1444073],[17.1126219,48.144552],[17.1125881,48.1445976],[17.1124703,48.1446913],[17.1122292,48.1448248],[17.1119694,48.1449372],[17.1115517,48.1451173],[17.1113716,48.1451504],[17.1105143,48.1453794],[17.110253,48.1454316],[17.1096714,48.1455087],[17.1091674,48.145559],[17.1083234,48.14566],[17.1083065,48.1454742],[17.108115,48.1453641],[17.108066,48.145364],[17.1079657,48.1453671],[17.1078194,48.1453609],[17.1078162,48.145355],[17.1078297,48.1452822],[17.1078394,48.1452776],[17.1078988,48.1451822],[17.1079355,48.1451468],[17.1078185,48.145071],[17.1078808,48.1449841],[17.1077763,48.1449739],[17.1077742,48.1449501],[17.1076932,48.1449483],[17.1076614,48.1449372],[17.107621,48.1449463],[17.1074683,48.144922],[17.1074397,48.1449555],[17.1074156,48.1449632],[17.1072613,48.1449065],[17.1072613,48.1448929],[17.1073123,48.1448126],[17.1073662,48.1447296],[17.107445,48.1446157],[17.1074209,48.1445916],[17.1074756,48.1444298],[17.1073749,48.1444247],[17.1072808,48.1444437],[17.1072162,48.1444469],[17.1072041,48.144432],[17.1071954,48.1443816],[17.106994,48.1443663],[17.1069666,48.1443056],[17.1069622,48.1442151],[17.1067174,48.1441861],[17.1067135,48.1441473],[17.1066565,48.1439057],[17.1066288,48.1438357],[17.1065803,48.1438215],[17.1063606,48.1438814],[17.106188,48.1439053],[17.105833,48.1439114],[17.1053928,48.1437445],[17.1053017,48.143738],[17.1052629,48.1438027],[17.1050379,48.1440615],[17.104875,48.1442],[17.104842,48.1442349],[17.1048581,48.1442972],[17.1051525,48.1444548],[17.1050203,48.1445771],[17.1045672,48.1444007],[17.1043536,48.144332],[17.1036955,48.1442307],[17.1033648,48.144636],[17.1031117,48.1446631],[17.1025682,48.1447936],[17.1023746,48.1448336],[17.1021694,48.1448521],[17.1018928,48.1448751],[17.1016209,48.1449151],[17.1011046,48.1450497],[17.100579,48.1451581],[17.1004822,48.1450397],[17.100276,48.1450845],[17.1000651,48.1451339],[17.0998151,48.1451982],[17.0995626,48.1452601],[17.0994327,48.1452799],[17.0988261,48.1452623],[17.0985815,48.1446748],[17.0985217,48.1441961],[17.0985869,48.143547],[17.09848,48.1433204],[17.0981534,48.1432932],[17.098094,48.1432536],[17.0980717,48.1429588],[17.0977933,48.1428919],[17.0972485,48.1427596],[17.0965266,48.1426688],[17.0957361,48.1431304],[17.095618,48.143547],[17.0954256,48.1438262],[17.0953379,48.1439658],[17.0952366,48.144155],[17.0951725,48.1443711],[17.0950882,48.14454],[17.0951287,48.1447652],[17.0952468,48.1449498],[17.0952434,48.1450669],[17.0950747,48.145121],[17.095024,48.1452516],[17.0950949,48.1453214],[17.0950679,48.1454542],[17.0946498,48.1453873],[17.0935954,48.1457282],[17.0927802,48.1459675],[17.0921226,48.1464172],[17.091753,48.1464135],[17.0916163,48.146248],[17.0907501,48.1458507],[17.0902672,48.1454647],[17.090071,48.1454547],[17.0885469,48.1462266],[17.0871184,48.1469079],[17.0869272,48.1472569],[17.0869876,48.1474013],[17.0870932,48.1475321],[17.0871938,48.1479147],[17.0874202,48.1479147],[17.0875258,48.1480389],[17.0874001,48.1480758],[17.0867833,48.1481321],[17.0862891,48.1482774],[17.0860881,48.147998],[17.0858703,48.1469305]]]}"
"307",4358949954,"WoMan","{""type"":""Point"",""coordinates"":[17.1159764,48.1443122]}"
"308",1470958213,"CK Satur","{""type"":""Point"",""coordinates"":[17.1156741,48.1445943]}"
"309",-2096258,"Palác Schutzovcov","{""type"":""Polygon"",""coordinates"":[[[17.1103288,48.1439325],[17.1104399,48.1438406],[17.1105564,48.1439073],[17.1105592,48.1439052],[17.1106254,48.1439256],[17.1105385,48.1440314],[17.1103288,48.1439325]],[[17.1104622,48.1439439],[17.1105147,48.1439654],[17.1105362,48.1439342],[17.1104959,48.1439168],[17.1104622,48.1439439]]]}"
"310",3651038412,"Fashion Nails","{""type"":""Point"",""coordinates"":[17.1142996,48.1456186]}"
"311",1470986132,"Informačná mapa","{""type"":""Point"",""coordinates"":[17.1131133,48.1439089]}"
"312",4927251595,"Espresso-bar","{""type"":""Point"",""coordinates"":[17.1147613,48.1469135]}"
"313",4776826028,"Bystro komunitné centrum","{""type"":""Point"",""coordinates"":[17.1160388,48.1461775]}"
"314",3473926807,"LleonArt","{""type"":""Point"",""coordinates"":[17.1139699,48.1436082]}"
"315",5131753,"Onkologický ústav sv. Alžbety","{""type"":""Polygon"",""coordinates"":[[[17.1131746,48.1459599],[17.1135485,48.1457852],[17.1139034,48.146133],[17.1135607,48.146311],[17.1134287,48.146191],[17.1131746,48.1459599]]]}"
"316",4449879658,"Ľudovít Štúr","{""type"":""Point"",""coordinates"":[17.1137168,48.143167]}"
"317",1473113678,"Dr. Max","{""type"":""Point"",""coordinates"":[17.1146513,48.1425633]}"
"318",2168926587,"FAnn","{""type"":""Point"",""coordinates"":[17.1145381,48.1454099]}"
"319",260780581,"GAMČA - Gymnázium Grösslingová 18","{""type"":""Polygon"",""coordinates"":[[[17.1155986,48.1440817],[17.1156351,48.1439771],[17.1156483,48.1439402],[17.1157406,48.1439499],[17.1158322,48.1434386],[17.1161,48.1434983],[17.1169568,48.1436894],[17.1167842,48.14419],[17.1156822,48.1440947],[17.1155986,48.1440817]]]}"
"320",2834371265,"Textile house","{""type"":""Point"",""coordinates"":[17.1155922,48.1464903]}"
"321",286395617,"Sv. Alžbety","{""type"":""Point"",""coordinates"":[17.1131109,48.1453708]}"
"322",1943244194,"Billa","{""type"":""Point"",""coordinates"":[17.1101653,48.1461657]}"
"323",2775999149,"Galantéria Nonna","{""type"":""Point"",""coordinates"":[17.1103641,48.1466421]}"
"324",77918570,"Kostol Navštívenia Panny Márie","{""type"":""Polygon"",""coordinates"":[[[17.1102534,48.1460189],[17.1102578,48.1460124],[17.1102555,48.1460111],[17.1102663,48.1460016],[17.1102701,48.1460031],[17.1102846,48.1459916],[17.1102807,48.1459891],[17.1102933,48.1459786],[17.1102989,48.1459813],[17.1103341,48.1459487],[17.1103329,48.1459462],[17.1103437,48.1459357],[17.1103486,48.1459371],[17.110363,48.1459258],[17.1103583,48.1459231],[17.1103682,48.1459136],[17.1103738,48.1459152],[17.1103777,48.1459121],[17.1103807,48.1459144],[17.1103827,48.1459125],[17.1103954,48.1459178],[17.110583,48.1460164],[17.1105684,48.1460301],[17.1106417,48.146069],[17.1105485,48.1461496],[17.1104723,48.1461117],[17.1104634,48.1461201],[17.1104579,48.1461242],[17.1104549,48.1461218],[17.1103921,48.1460904],[17.1102534,48.1460189]]]}"
"325",1503461926,"Amadeus","{""type"":""Point"",""coordinates"":[17.1158005,48.1448358]}"
"326",4067635289,"Agentúra Zájazdy.sk","{""type"":""Point"",""coordinates"":[17.115626,48.1448053]}"
"327",494373805,"Základný kameň OD PRIOR","{""type"":""Polygon"",""coordinates"":[[[17.1140545,48.1449145],[17.1140747,48.1448862],[17.1141021,48.1449125],[17.1140545,48.1449145]]]}"
"328",5902471670,"Dni Kyjeva","{""type"":""Point"",""coordinates"":[17.1132506,48.1447642]}"
"329",3362358431,"Berinjela","{""type"":""Point"",""coordinates"":[17.1153727,48.1441691]}"
"330",322925548,"Pasta & Schnitzel - Teta","{""type"":""Point"",""coordinates"":[17.1140626,48.144329]}"
"331",3651038411,"AM Molet","{""type"":""Point"",""coordinates"":[17.113372,48.145813]}"
"332",-2678991,"Historické jadro","{""type"":""Polygon"",""coordinates"":[[[17.102015,48.1410027],[17.1022392,48.1390653],[17.102287,48.138259],[17.102817,48.13825],[17.10357,48.13824],[17.104042,48.138235],[17.104395,48.138225],[17.104406,48.138225],[17.10452,48.138229],[17.104547,48.13823],[17.104663,48.138232],[17.104674,48.138231],[17.1060102,48.1382498],[17.108362,48.138302],[17.109508,48.138321],[17.111359,48.138346],[17.113178,48.138333],[17.116728,48.138268],[17.1170615,48.1382619],[17.1170162,48.1376987],[17.1169411,48.1376325],[17.1169298,48.1374951],[17.1169944,48.1374269],[17.1168967,48.1362115],[17.1168924,48.1358774],[17.116995,48.1358751],[17.1170534,48.1358738],[17.1171491,48.1358716],[17.1171545,48.1359069],[17.117231,48.135905],[17.117261,48.1359],[17.117278,48.135889],[17.11729,48.135871],[17.117366,48.135859],[17.117303,48.135899],[17.1171647,48.1359756],[17.1171984,48.1362012],[17.11725,48.136844],[17.117253,48.136874],[17.1172959,48.1374144],[17.1173709,48.1374793],[17.1173822,48.1376167],[17.1173181,48.13769],[17.1173637,48.1382574],[17.1173953,48.13865],[17.1174691,48.1387149],[17.1174793,48.1388538],[17.1174174,48.1389257],[17.1174815,48.1397225],[17.117492,48.139963],[17.1176475,48.1403584],[17.1171329,48.1411024],[17.1165395,48.1417073],[17.1160583,48.1421726],[17.1152235,48.1423155],[17.114881,48.1423796],[17.1145112,48.1423036],[17.1134349,48.1429785],[17.1132196,48.1431135],[17.113181,48.1431425],[17.1129029,48.1433514],[17.1128678,48.1434492],[17.1126119,48.1441631],[17.1116672,48.1445168],[17.1109132,48.1450472],[17.1094956,48.1453038],[17.1083818,48.1454055],[17.1078457,48.1455661],[17.1068366,48.1457483],[17.1064286,48.1456091],[17.1064182,48.1456059],[17.1063456,48.1455549],[17.1057176,48.145053],[17.1041729,48.1445239],[17.1030954,48.1445816],[17.1027074,48.1445691],[17.1023162,48.1441231],[17.1025091,48.1421814],[17.102015,48.1410027]]]}"
